num_ratings,useful,easy,liked,num_reviews,class
106,91%,77%,85%,22,1
106,91%,77%,85%,22,1
106,91%,77%,85%,22,1
106,91%,77%,85%,22,1
106,91%,77%,85%,22,0
106,91%,77%,85%,22,1
106,91%,77%,85%,22,1
106,91%,77%,85%,22,0
106,91%,77%,85%,22,1
106,91%,77%,85%,22,1
106,91%,77%,85%,22,1
106,91%,77%,85%,22,1
106,91%,77%,85%,22,1
106,91%,77%,85%,22,1
106,91%,77%,85%,22,1
106,91%,77%,85%,22,1
106,91%,77%,85%,22,1
106,91%,77%,85%,22,1
105,95%,34%,75%,25,1
105,95%,34%,75%,25,1
105,95%,34%,75%,25,1
105,95%,34%,75%,25,1
105,95%,34%,75%,25,1
105,95%,34%,75%,25,1
105,95%,34%,75%,25,1
105,95%,34%,75%,25,0
105,95%,34%,75%,25,0
105,95%,34%,75%,25,1
105,95%,34%,75%,25,0
105,95%,34%,75%,25,0
105,95%,34%,75%,25,0
105,95%,34%,75%,25,1
105,95%,34%,75%,25,1
105,95%,34%,75%,25,1
105,95%,34%,75%,25,
105,95%,34%,75%,25,
105,95%,34%,75%,25,1
105,95%,34%,75%,25,0
105,95%,34%,75%,25,0
105,95%,34%,75%,25,1
105,95%,34%,75%,25,1
105,95%,34%,75%,25,1
105,95%,34%,75%,25,1
104,84%,86%,79%,9,1
104,84%,86%,79%,9,1
104,84%,86%,79%,9,1
104,84%,86%,79%,9,1
104,84%,86%,79%,9,1
104,84%,86%,79%,9,1
104,84%,86%,79%,9,1
104,84%,86%,79%,9,1
104,84%,86%,79%,9,0
104,43%,51%,40%,21,0
104,43%,51%,40%,21,0
104,43%,51%,40%,21,0
104,43%,51%,40%,21,0
104,43%,51%,40%,21,0
104,43%,51%,40%,21,1
104,43%,51%,40%,21,0
104,43%,51%,40%,21,1
104,43%,51%,40%,21,
104,43%,51%,40%,21,1
104,43%,51%,40%,21,1
104,43%,51%,40%,21,1
104,43%,51%,40%,21,1
104,43%,51%,40%,21,0
104,43%,51%,40%,21,
104,43%,51%,40%,21,
104,43%,51%,40%,21,0
104,43%,51%,40%,21,1
104,43%,51%,40%,21,1
104,43%,51%,40%,21,0
104,43%,51%,40%,21,1
103,46%,58%,50%,14,1
103,46%,58%,50%,14,1
103,46%,58%,50%,14,1
103,46%,58%,50%,14,1
103,46%,58%,50%,14,1
103,46%,58%,50%,14,1
103,46%,58%,50%,14,1
103,46%,58%,50%,14,1
103,46%,58%,50%,14,1
103,46%,58%,50%,14,1
103,46%,58%,50%,14,1
103,46%,58%,50%,14,1
103,46%,58%,50%,14,1
103,46%,58%,50%,14,1
103,86%,68%,81%,10,1
103,86%,68%,81%,10,1
103,86%,68%,81%,10,1
103,86%,68%,81%,10,1
103,86%,68%,81%,10,1
103,86%,68%,81%,10,1
103,86%,68%,81%,10,0
103,86%,68%,81%,10,1
103,86%,68%,81%,10,1
103,86%,68%,81%,10,1
103,62%,85%,89%,32,1
103,62%,85%,89%,32,1
103,62%,85%,89%,32,1
103,62%,85%,89%,32,1
103,62%,85%,89%,32,1
103,62%,85%,89%,32,1
103,62%,85%,89%,32,1
103,62%,85%,89%,32,1
103,62%,85%,89%,32,1
103,62%,85%,89%,32,1
103,62%,85%,89%,32,1
103,62%,85%,89%,32,1
103,62%,85%,89%,32,1
103,62%,85%,89%,32,1
103,62%,85%,89%,32,1
103,62%,85%,89%,32,1
103,62%,85%,89%,32,0
103,62%,85%,89%,32,1
103,62%,85%,89%,32,0
103,62%,85%,89%,32,0
103,62%,85%,89%,32,0
103,62%,85%,89%,32,0
103,62%,85%,89%,32,
103,62%,85%,89%,32,0
103,62%,85%,89%,32,0
103,62%,85%,89%,32,0
103,62%,85%,89%,32,1
103,62%,85%,89%,32,1
103,62%,85%,89%,32,1
103,62%,85%,89%,32,1
103,62%,85%,89%,32,1
103,62%,85%,89%,32,1
103,8%,44%,5%,16,0
103,8%,44%,5%,16,0
103,8%,44%,5%,16,0
103,8%,44%,5%,16,0
103,8%,44%,5%,16,0
103,8%,44%,5%,16,0
103,8%,44%,5%,16,0
103,8%,44%,5%,16,0
103,8%,44%,5%,16,0
103,8%,44%,5%,16,
103,8%,44%,5%,16,
103,8%,44%,5%,16,0
103,8%,44%,5%,16,0
103,8%,44%,5%,16,0
103,8%,44%,5%,16,0
103,8%,44%,5%,16,0
102,63%,43%,78%,29,1
102,63%,43%,78%,29,1
102,63%,43%,78%,29,1
102,63%,43%,78%,29,1
102,63%,43%,78%,29,1
102,63%,43%,78%,29,1
102,63%,43%,78%,29,1
102,63%,43%,78%,29,1
102,63%,43%,78%,29,1
102,63%,43%,78%,29,1
102,63%,43%,78%,29,1
102,63%,43%,78%,29,1
102,63%,43%,78%,29,1
102,63%,43%,78%,29,0
102,63%,43%,78%,29,1
102,63%,43%,78%,29,1
102,63%,43%,78%,29,1
102,63%,43%,78%,29,1
102,63%,43%,78%,29,1
102,63%,43%,78%,29,1
102,63%,43%,78%,29,1
102,63%,43%,78%,29,1
102,63%,43%,78%,29,
102,63%,43%,78%,29,1
102,63%,43%,78%,29,1
102,63%,43%,78%,29,1
102,63%,43%,78%,29,1
102,63%,43%,78%,29,1
102,63%,43%,78%,29,0
102,93%,54%,91%,21,1
102,93%,54%,91%,21,1
102,93%,54%,91%,21,1
102,93%,54%,91%,21,1
102,93%,54%,91%,21,1
102,93%,54%,91%,21,1
102,93%,54%,91%,21,1
102,93%,54%,91%,21,1
102,93%,54%,91%,21,0
102,93%,54%,91%,21,1
102,93%,54%,91%,21,1
102,93%,54%,91%,21,1
102,93%,54%,91%,21,1
102,93%,54%,91%,21,1
102,93%,54%,91%,21,0
102,93%,54%,91%,21,1
102,93%,54%,91%,21,1
102,93%,54%,91%,21,1
102,93%,54%,91%,21,1
102,93%,54%,91%,21,1
102,93%,54%,91%,21,
102,71%,47%,58%,23,1
102,71%,47%,58%,23,0
102,71%,47%,58%,23,0
102,71%,47%,58%,23,0
102,71%,47%,58%,23,0
102,71%,47%,58%,23,1
102,71%,47%,58%,23,1
102,71%,47%,58%,23,0
102,71%,47%,58%,23,0
102,71%,47%,58%,23,0
102,71%,47%,58%,23,1
102,71%,47%,58%,23,1
102,71%,47%,58%,23,1
102,71%,47%,58%,23,1
102,71%,47%,58%,23,1
102,71%,47%,58%,23,1
102,71%,47%,58%,23,1
102,71%,47%,58%,23,1
102,71%,47%,58%,23,1
102,71%,47%,58%,23,1
102,71%,47%,58%,23,1
102,71%,47%,58%,23,1
102,71%,47%,58%,23,0
101,39%,72%,42%,24,0
101,39%,72%,42%,24,0
101,39%,72%,42%,24,0
101,39%,72%,42%,24,1
101,39%,72%,42%,24,0
101,39%,72%,42%,24,1
101,39%,72%,42%,24,1
101,39%,72%,42%,24,0
101,39%,72%,42%,24,1
101,39%,72%,42%,24,1
101,39%,72%,42%,24,1
101,39%,72%,42%,24,1
101,39%,72%,42%,24,1
101,39%,72%,42%,24,0
101,39%,72%,42%,24,1
101,39%,72%,42%,24,1
101,39%,72%,42%,24,0
101,39%,72%,42%,24,1
101,39%,72%,42%,24,1
101,39%,72%,42%,24,0
101,39%,72%,42%,24,1
101,39%,72%,42%,24,1
101,39%,72%,42%,24,1
101,39%,72%,42%,24,0
99,78%,73%,84%,25,1
99,78%,73%,84%,25,1
99,78%,73%,84%,25,0
99,78%,73%,84%,25,1
99,78%,73%,84%,25,0
99,78%,73%,84%,25,1
99,78%,73%,84%,25,0
99,78%,73%,84%,25,1
99,78%,73%,84%,25,0
99,78%,73%,84%,25,1
99,78%,73%,84%,25,1
99,78%,73%,84%,25,1
99,78%,73%,84%,25,1
99,78%,73%,84%,25,1
99,78%,73%,84%,25,1
99,78%,73%,84%,25,1
99,78%,73%,84%,25,1
99,78%,73%,84%,25,1
99,78%,73%,84%,25,1
99,78%,73%,84%,25,1
99,78%,73%,84%,25,1
99,78%,73%,84%,25,1
99,78%,73%,84%,25,1
99,78%,73%,84%,25,1
99,78%,73%,84%,25,1
99,57%,49%,43%,19,1
99,57%,49%,43%,19,0
99,57%,49%,43%,19,0
99,57%,49%,43%,19,1
99,57%,49%,43%,19,1
99,57%,49%,43%,19,1
99,57%,49%,43%,19,0
99,57%,49%,43%,19,0
99,57%,49%,43%,19,1
99,57%,49%,43%,19,1
99,57%,49%,43%,19,1
99,57%,49%,43%,19,
99,57%,49%,43%,19,0
99,57%,49%,43%,19,1
99,57%,49%,43%,19,0
99,57%,49%,43%,19,1
99,57%,49%,43%,19,1
99,57%,49%,43%,19,0
99,57%,49%,43%,19,0
98,97%,40%,88%,20,1
98,97%,40%,88%,20,1
98,97%,40%,88%,20,0
98,97%,40%,88%,20,1
98,97%,40%,88%,20,1
98,97%,40%,88%,20,1
98,97%,40%,88%,20,1
98,97%,40%,88%,20,1
98,97%,40%,88%,20,1
98,97%,40%,88%,20,1
98,97%,40%,88%,20,1
98,97%,40%,88%,20,1
98,97%,40%,88%,20,1
98,97%,40%,88%,20,1
98,97%,40%,88%,20,1
98,97%,40%,88%,20,1
98,97%,40%,88%,20,1
98,97%,40%,88%,20,1
98,97%,40%,88%,20,1
98,97%,40%,88%,20,1
98,75%,15%,65%,9,1
98,75%,15%,65%,9,1
98,75%,15%,65%,9,1
98,75%,15%,65%,9,1
98,75%,15%,65%,9,1
98,75%,15%,65%,9,0
98,75%,15%,65%,9,1
98,75%,15%,65%,9,1
98,75%,15%,65%,9,1
98,74%,29%,42%,15,0
98,74%,29%,42%,15,1
98,74%,29%,42%,15,1
98,74%,29%,42%,15,0
98,74%,29%,42%,15,1
98,74%,29%,42%,15,0
98,74%,29%,42%,15,1
98,74%,29%,42%,15,1
98,74%,29%,42%,15,0
98,74%,29%,42%,15,0
98,74%,29%,42%,15,0
98,74%,29%,42%,15,1
98,74%,29%,42%,15,0
98,74%,29%,42%,15,0
98,74%,29%,42%,15,0
97,84%,81%,66%,20,0
97,84%,81%,66%,20,1
97,84%,81%,66%,20,0
97,84%,81%,66%,20,1
97,84%,81%,66%,20,0
97,84%,81%,66%,20,0
97,84%,81%,66%,20,1
97,84%,81%,66%,20,1
97,84%,81%,66%,20,1
97,84%,81%,66%,20,1
97,84%,81%,66%,20,0
97,84%,81%,66%,20,1
97,84%,81%,66%,20,0
97,84%,81%,66%,20,0
97,84%,81%,66%,20,0
97,84%,81%,66%,20,1
97,84%,81%,66%,20,1
97,84%,81%,66%,20,1
97,84%,81%,66%,20,0
97,84%,81%,66%,20,1
97,72%,30%,36%,15,0
97,72%,30%,36%,15,1
97,72%,30%,36%,15,1
97,72%,30%,36%,15,1
97,72%,30%,36%,15,1
97,72%,30%,36%,15,1
97,72%,30%,36%,15,1
97,72%,30%,36%,15,0
97,72%,30%,36%,15,1
97,72%,30%,36%,15,1
97,72%,30%,36%,15,0
97,72%,30%,36%,15,0
97,72%,30%,36%,15,0
97,72%,30%,36%,15,0
97,72%,30%,36%,15,0
96,37%,87%,59%,16,0
96,37%,87%,59%,16,1
96,37%,87%,59%,16,0
96,37%,87%,59%,16,0
96,37%,87%,59%,16,0
96,37%,87%,59%,16,1
96,37%,87%,59%,16,0
96,37%,87%,59%,16,0
96,37%,87%,59%,16,1
96,37%,87%,59%,16,1
96,37%,87%,59%,16,0
96,37%,87%,59%,16,1
96,37%,87%,59%,16,0
96,37%,87%,59%,16,1
96,37%,87%,59%,16,1
96,37%,87%,59%,16,1
96,85%,50%,92%,25,1
96,85%,50%,92%,25,1
96,85%,50%,92%,25,1
96,85%,50%,92%,25,1
96,85%,50%,92%,25,1
96,85%,50%,92%,25,1
96,85%,50%,92%,25,0
96,85%,50%,92%,25,1
96,85%,50%,92%,25,1
96,85%,50%,92%,25,1
96,85%,50%,92%,25,1
96,85%,50%,92%,25,1
96,85%,50%,92%,25,1
96,85%,50%,92%,25,1
96,85%,50%,92%,25,1
96,85%,50%,92%,25,1
96,85%,50%,92%,25,1
96,85%,50%,92%,25,1
96,85%,50%,92%,25,1
96,85%,50%,92%,25,1
96,85%,50%,92%,25,1
96,85%,50%,92%,25,1
96,85%,50%,92%,25,1
96,85%,50%,92%,25,1
96,85%,50%,92%,25,1
95,77%,40%,41%,12,1
95,77%,40%,41%,12,0
95,77%,40%,41%,12,1
95,77%,40%,41%,12,0
95,77%,40%,41%,12,1
95,77%,40%,41%,12,0
95,77%,40%,41%,12,1
95,77%,40%,41%,12,1
95,77%,40%,41%,12,0
95,77%,40%,41%,12,0
95,77%,40%,41%,12,0
95,77%,40%,41%,12,1
95,86%,27%,68%,8,1
95,86%,27%,68%,8,1
95,86%,27%,68%,8,0
95,86%,27%,68%,8,0
95,86%,27%,68%,8,0
95,86%,27%,68%,8,1
95,86%,27%,68%,8,0
95,86%,27%,68%,8,0
94,69%,66%,50%,23,0
94,69%,66%,50%,23,0
94,69%,66%,50%,23,1
94,69%,66%,50%,23,1
94,69%,66%,50%,23,1
94,69%,66%,50%,23,1
94,69%,66%,50%,23,1
94,69%,66%,50%,23,1
94,69%,66%,50%,23,1
94,69%,66%,50%,23,0
94,69%,66%,50%,23,0
94,69%,66%,50%,23,1
94,69%,66%,50%,23,1
94,69%,66%,50%,23,0
94,69%,66%,50%,23,0
94,69%,66%,50%,23,1
94,69%,66%,50%,23,1
94,69%,66%,50%,23,0
94,69%,66%,50%,23,0
94,69%,66%,50%,23,1
94,69%,66%,50%,23,0
94,69%,66%,50%,23,0
94,69%,66%,50%,23,0
94,99%,80%,29%,5,1
94,99%,80%,29%,5,1
94,99%,80%,29%,5,1
94,99%,80%,29%,5,1
94,99%,80%,29%,5,1
94,50%,66%,32%,17,1
94,50%,66%,32%,17,0
94,50%,66%,32%,17,0
94,50%,66%,32%,17,1
94,50%,66%,32%,17,0
94,50%,66%,32%,17,1
94,50%,66%,32%,17,0
94,50%,66%,32%,17,1
94,50%,66%,32%,17,1
94,50%,66%,32%,17,0
94,50%,66%,32%,17,0
94,50%,66%,32%,17,1
94,50%,66%,32%,17,0
94,50%,66%,32%,17,0
94,50%,66%,32%,17,0
94,50%,66%,32%,17,0
94,50%,66%,32%,17,1
94,44%,14%,49%,25,1
94,44%,14%,49%,25,1
94,44%,14%,49%,25,0
94,44%,14%,49%,25,1
94,44%,14%,49%,25,1
94,44%,14%,49%,25,1
94,44%,14%,49%,25,0
94,44%,14%,49%,25,0
94,44%,14%,49%,25,0
94,44%,14%,49%,25,1
94,44%,14%,49%,25,0
94,44%,14%,49%,25,0
94,44%,14%,49%,25,1
94,44%,14%,49%,25,0
94,44%,14%,49%,25,1
94,44%,14%,49%,25,0
94,44%,14%,49%,25,0
94,44%,14%,49%,25,0
94,44%,14%,49%,25,1
94,44%,14%,49%,25,0
94,44%,14%,49%,25,0
94,44%,14%,49%,25,1
94,44%,14%,49%,25,1
94,44%,14%,49%,25,1
94,44%,14%,49%,25,1
93,80%,13%,45%,16,0
93,80%,13%,45%,16,1
93,80%,13%,45%,16,1
93,80%,13%,45%,16,0
93,80%,13%,45%,16,1
93,80%,13%,45%,16,0
93,80%,13%,45%,16,0
93,80%,13%,45%,16,0
93,80%,13%,45%,16,0
93,80%,13%,45%,16,0
93,80%,13%,45%,16,0
93,80%,13%,45%,16,0
93,80%,13%,45%,16,1
93,80%,13%,45%,16,1
93,80%,13%,45%,16,0
93,80%,13%,45%,16,1
92,82%,71%,63%,13,1
92,82%,71%,63%,13,1
92,82%,71%,63%,13,0
92,82%,71%,63%,13,1
92,82%,71%,63%,13,0
92,82%,71%,63%,13,0
92,82%,71%,63%,13,0
92,82%,71%,63%,13,0
92,82%,71%,63%,13,1
92,82%,71%,63%,13,0
92,82%,71%,63%,13,0
92,82%,71%,63%,13,1
92,82%,71%,63%,13,1
92,49%,91%,41%,13,0
92,49%,91%,41%,13,0
92,49%,91%,41%,13,0
92,49%,91%,41%,13,0
92,49%,91%,41%,13,1
92,49%,91%,41%,13,1
92,49%,91%,41%,13,0
92,49%,91%,41%,13,0
92,49%,91%,41%,13,1
92,49%,91%,41%,13,0
92,49%,91%,41%,13,
92,49%,91%,41%,13,0
92,49%,91%,41%,13,0
91,91%,35%,89%,8,1
91,91%,35%,89%,8,1
91,91%,35%,89%,8,1
91,91%,35%,89%,8,1
91,91%,35%,89%,8,1
91,91%,35%,89%,8,1
91,91%,35%,89%,8,1
91,91%,35%,89%,8,1
91,70%,60%,43%,25,1
91,70%,60%,43%,25,1
91,70%,60%,43%,25,0
91,70%,60%,43%,25,0
91,70%,60%,43%,25,0
91,70%,60%,43%,25,0
91,70%,60%,43%,25,1
91,70%,60%,43%,25,1
91,70%,60%,43%,25,0
91,70%,60%,43%,25,0
91,70%,60%,43%,25,0
91,70%,60%,43%,25,0
91,70%,60%,43%,25,1
91,70%,60%,43%,25,1
91,70%,60%,43%,25,1
91,70%,60%,43%,25,1
91,70%,60%,43%,25,0
91,70%,60%,43%,25,1
91,70%,60%,43%,25,0
91,70%,60%,43%,25,1
91,70%,60%,43%,25,
91,70%,60%,43%,25,0
91,70%,60%,43%,25,0
91,70%,60%,43%,25,1
91,70%,60%,43%,25,1
91,16%,47%,11%,31,0
91,16%,47%,11%,31,0
91,16%,47%,11%,31,0
91,16%,47%,11%,31,0
91,16%,47%,11%,31,0
91,16%,47%,11%,31,1
91,16%,47%,11%,31,0
91,16%,47%,11%,31,0
91,16%,47%,11%,31,0
91,16%,47%,11%,31,0
91,16%,47%,11%,31,0
91,16%,47%,11%,31,0
91,16%,47%,11%,31,0
91,16%,47%,11%,31,
91,16%,47%,11%,31,0
91,16%,47%,11%,31,0
91,16%,47%,11%,31,1
91,16%,47%,11%,31,0
91,16%,47%,11%,31,0
91,16%,47%,11%,31,0
91,16%,47%,11%,31,0
91,16%,47%,11%,31,0
91,16%,47%,11%,31,
91,16%,47%,11%,31,0
91,16%,47%,11%,31,0
91,16%,47%,11%,31,0
91,16%,47%,11%,31,0
91,16%,47%,11%,31,0
91,16%,47%,11%,31,0
91,16%,47%,11%,31,0
91,16%,47%,11%,31,0
90,97%,38%,60%,21,0
90,97%,38%,60%,21,0
90,97%,38%,60%,21,0
90,97%,38%,60%,21,1
90,97%,38%,60%,21,1
90,97%,38%,60%,21,0
90,97%,38%,60%,21,0
90,97%,38%,60%,21,1
90,97%,38%,60%,21,1
90,97%,38%,60%,21,0
90,97%,38%,60%,21,1
90,97%,38%,60%,21,
90,97%,38%,60%,21,1
90,97%,38%,60%,21,1
90,97%,38%,60%,21,1
90,97%,38%,60%,21,1
90,97%,38%,60%,21,1
90,97%,38%,60%,21,1
90,97%,38%,60%,21,1
90,97%,38%,60%,21,0
90,97%,38%,60%,21,1
89,80%,55%,53%,17,1
89,80%,55%,53%,17,1
89,80%,55%,53%,17,1
89,80%,55%,53%,17,1
89,80%,55%,53%,17,1
89,80%,55%,53%,17,0
89,80%,55%,53%,17,0
89,80%,55%,53%,17,1
89,80%,55%,53%,17,0
89,80%,55%,53%,17,1
89,80%,55%,53%,17,0
89,80%,55%,53%,17,1
89,80%,55%,53%,17,1
89,80%,55%,53%,17,1
89,80%,55%,53%,17,1
89,80%,55%,53%,17,1
89,80%,55%,53%,17,1
88,47%,92%,69%,22,1
88,47%,92%,69%,22,1
88,47%,92%,69%,22,1
88,47%,92%,69%,22,1
88,47%,92%,69%,22,1
88,47%,92%,69%,22,1
88,47%,92%,69%,22,1
88,47%,92%,69%,22,1
88,47%,92%,69%,22,1
88,47%,92%,69%,22,1
88,47%,92%,69%,22,1
88,47%,92%,69%,22,1
88,47%,92%,69%,22,1
88,47%,92%,69%,22,1
88,47%,92%,69%,22,0
88,47%,92%,69%,22,1
88,47%,92%,69%,22,0
88,47%,92%,69%,22,0
88,47%,92%,69%,22,0
88,47%,92%,69%,22,0
88,47%,92%,69%,22,0
88,47%,92%,69%,22,0
88,13%,93%,41%,6,1
88,13%,93%,41%,6,0
88,13%,93%,41%,6,1
88,13%,93%,41%,6,0
88,13%,93%,41%,6,1
88,13%,93%,41%,6,1
88,81%,69%,78%,19,1
88,81%,69%,78%,19,1
88,81%,69%,78%,19,1
88,81%,69%,78%,19,0
88,81%,69%,78%,19,1
88,81%,69%,78%,19,1
88,81%,69%,78%,19,1
88,81%,69%,78%,19,0
88,81%,69%,78%,19,1
88,81%,69%,78%,19,1
88,81%,69%,78%,19,1
88,81%,69%,78%,19,1
88,81%,69%,78%,19,1
88,81%,69%,78%,19,1
88,81%,69%,78%,19,0
88,81%,69%,78%,19,1
88,81%,69%,78%,19,1
88,81%,69%,78%,19,1
88,81%,69%,78%,19,0
87,82%,21%,61%,9,0
87,82%,21%,61%,9,0
87,82%,21%,61%,9,0
87,82%,21%,61%,9,1
87,82%,21%,61%,9,0
87,82%,21%,61%,9,1
87,82%,21%,61%,9,1
87,82%,21%,61%,9,1
87,82%,21%,61%,9,0
87,66%,62%,74%,22,1
87,66%,62%,74%,22,1
87,66%,62%,74%,22,1
87,66%,62%,74%,22,1
87,66%,62%,74%,22,1
87,66%,62%,74%,22,1
87,66%,62%,74%,22,0
87,66%,62%,74%,22,0
87,66%,62%,74%,22,1
87,66%,62%,74%,22,1
87,66%,62%,74%,22,0
87,66%,62%,74%,22,1
87,66%,62%,74%,22,1
87,66%,62%,74%,22,1
87,66%,62%,74%,22,1
87,66%,62%,74%,22,1
87,66%,62%,74%,22,1
87,66%,62%,74%,22,0
87,66%,62%,74%,22,1
87,66%,62%,74%,22,0
87,66%,62%,74%,22,0
87,66%,62%,74%,22,0
85,76%,26%,61%,13,1
85,76%,26%,61%,13,1
85,76%,26%,61%,13,1
85,76%,26%,61%,13,1
85,76%,26%,61%,13,1
85,76%,26%,61%,13,0
85,76%,26%,61%,13,0
85,76%,26%,61%,13,1
85,76%,26%,61%,13,1
85,76%,26%,61%,13,0
85,76%,26%,61%,13,1
85,76%,26%,61%,13,1
85,76%,26%,61%,13,1
85,89%,53%,54%,15,0
85,89%,53%,54%,15,1
85,89%,53%,54%,15,0
85,89%,53%,54%,15,1
85,89%,53%,54%,15,1
85,89%,53%,54%,15,1
85,89%,53%,54%,15,1
85,89%,53%,54%,15,1
85,89%,53%,54%,15,1
85,89%,53%,54%,15,1
85,89%,53%,54%,15,0
85,89%,53%,54%,15,1
85,89%,53%,54%,15,0
85,89%,53%,54%,15,0
85,89%,53%,54%,15,0
84,63%,79%,75%,14,0
84,63%,79%,75%,14,1
84,63%,79%,75%,14,1
84,63%,79%,75%,14,1
84,63%,79%,75%,14,0
84,63%,79%,75%,14,1
84,63%,79%,75%,14,0
84,63%,79%,75%,14,1
84,63%,79%,75%,14,0
84,63%,79%,75%,14,1
84,63%,79%,75%,14,1
84,63%,79%,75%,14,0
84,63%,79%,75%,14,1
84,63%,79%,75%,14,1
84,89%,56%,71%,14,1
84,89%,56%,71%,14,1
84,89%,56%,71%,14,1
84,89%,56%,71%,14,1
84,89%,56%,71%,14,1
84,89%,56%,71%,14,1
84,89%,56%,71%,14,0
84,89%,56%,71%,14,1
84,89%,56%,71%,14,0
84,89%,56%,71%,14,0
84,89%,56%,71%,14,0
84,89%,56%,71%,14,1
84,89%,56%,71%,14,0
84,89%,56%,71%,14,0
84,91%,42%,71%,15,1
84,91%,42%,71%,15,0
84,91%,42%,71%,15,1
84,91%,42%,71%,15,0
84,91%,42%,71%,15,1
84,91%,42%,71%,15,1
84,91%,42%,71%,15,1
84,91%,42%,71%,15,1
84,91%,42%,71%,15,1
84,91%,42%,71%,15,1
84,91%,42%,71%,15,0
84,91%,42%,71%,15,
84,91%,42%,71%,15,0
84,91%,42%,71%,15,1
84,91%,42%,71%,15,1
83,95%,80%,93%,10,1
83,95%,80%,93%,10,1
83,95%,80%,93%,10,1
83,95%,80%,93%,10,1
83,95%,80%,93%,10,1
83,95%,80%,93%,10,1
83,95%,80%,93%,10,1
83,95%,80%,93%,10,1
83,95%,80%,93%,10,1
83,95%,80%,93%,10,1
82,78%,63%,63%,14,1
82,78%,63%,63%,14,1
82,78%,63%,63%,14,1
82,78%,63%,63%,14,1
82,78%,63%,63%,14,1
82,78%,63%,63%,14,1
82,78%,63%,63%,14,1
82,78%,63%,63%,14,1
82,78%,63%,63%,14,1
82,78%,63%,63%,14,1
82,78%,63%,63%,14,0
82,78%,63%,63%,14,1
82,78%,63%,63%,14,1
82,78%,63%,63%,14,0
82,64%,77%,73%,22,1
82,64%,77%,73%,22,0
82,64%,77%,73%,22,1
82,64%,77%,73%,22,1
82,64%,77%,73%,22,0
82,64%,77%,73%,22,1
82,64%,77%,73%,22,1
82,64%,77%,73%,22,0
82,64%,77%,73%,22,1
82,64%,77%,73%,22,0
82,64%,77%,73%,22,1
82,64%,77%,73%,22,1
82,64%,77%,73%,22,1
82,64%,77%,73%,22,0
82,64%,77%,73%,22,0
82,64%,77%,73%,22,1
82,64%,77%,73%,22,1
82,64%,77%,73%,22,1
82,64%,77%,73%,22,1
82,64%,77%,73%,22,0
82,64%,77%,73%,22,1
82,64%,77%,73%,22,0
82,77%,23%,52%,10,1
82,77%,23%,52%,10,0
82,77%,23%,52%,10,0
82,77%,23%,52%,10,1
82,77%,23%,52%,10,1
82,77%,23%,52%,10,0
82,77%,23%,52%,10,0
82,77%,23%,52%,10,1
82,77%,23%,52%,10,1
82,77%,23%,52%,10,1
81,76%,26%,53%,10,0
81,76%,26%,53%,10,1
81,76%,26%,53%,10,0
81,76%,26%,53%,10,0
81,76%,26%,53%,10,1
81,76%,26%,53%,10,0
81,76%,26%,53%,10,1
81,76%,26%,53%,10,0
81,76%,26%,53%,10,0
81,76%,26%,53%,10,1
81,53%,82%,22%,15,0
81,53%,82%,22%,15,1
81,53%,82%,22%,15,0
81,53%,82%,22%,15,0
81,53%,82%,22%,15,0
81,53%,82%,22%,15,1
81,53%,82%,22%,15,0
81,53%,82%,22%,15,0
81,53%,82%,22%,15,1
81,53%,82%,22%,15,0
81,53%,82%,22%,15,1
81,53%,82%,22%,15,0
81,53%,82%,22%,15,0
81,53%,82%,22%,15,1
81,53%,82%,22%,15,1
81,85%,20%,84%,21,0
81,85%,20%,84%,21,1
81,85%,20%,84%,21,1
81,85%,20%,84%,21,1
81,85%,20%,84%,21,1
81,85%,20%,84%,21,0
81,85%,20%,84%,21,1
81,85%,20%,84%,21,1
81,85%,20%,84%,21,1
81,85%,20%,84%,21,1
81,85%,20%,84%,21,1
81,85%,20%,84%,21,0
81,85%,20%,84%,21,1
81,85%,20%,84%,21,1
81,85%,20%,84%,21,1
81,85%,20%,84%,21,1
81,85%,20%,84%,21,1
81,85%,20%,84%,21,1
81,85%,20%,84%,21,1
81,85%,20%,84%,21,1
81,85%,20%,84%,21,1
81,87%,42%,79%,20,1
81,87%,42%,79%,20,1
81,87%,42%,79%,20,1
81,87%,42%,79%,20,1
81,87%,42%,79%,20,1
81,87%,42%,79%,20,0
81,87%,42%,79%,20,1
81,87%,42%,79%,20,1
81,87%,42%,79%,20,1
81,87%,42%,79%,20,1
81,87%,42%,79%,20,1
81,87%,42%,79%,20,0
81,87%,42%,79%,20,1
81,87%,42%,79%,20,1
81,87%,42%,79%,20,1
81,87%,42%,79%,20,1
81,87%,42%,79%,20,1
81,87%,42%,79%,20,1
81,87%,42%,79%,20,0
81,87%,42%,79%,20,1
80,89%,59%,76%,19,0
80,89%,59%,76%,19,1
80,89%,59%,76%,19,1
80,89%,59%,76%,19,0
80,89%,59%,76%,19,1
80,89%,59%,76%,19,0
80,89%,59%,76%,19,1
80,89%,59%,76%,19,1
80,89%,59%,76%,19,1
80,89%,59%,76%,19,1
80,89%,59%,76%,19,1
80,89%,59%,76%,19,1
80,89%,59%,76%,19,1
80,89%,59%,76%,19,1
80,89%,59%,76%,19,1
80,89%,59%,76%,19,1
80,89%,59%,76%,19,1
80,89%,59%,76%,19,1
80,89%,59%,76%,19,0
80,37%,74%,25%,12,0
80,37%,74%,25%,12,0
